Navn;Kodeverdi;Eier; Status;Oppdatert;Versjons ID;Beskrivelse;Gyldig fra;Gylig til; ID
1845;1845;Kartverket;Gyldig;29.11.2017;1;Sørfold;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1845
1848;1848;Kartverket;Gyldig;29.11.2017;1;Steigen;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1848
1849;1849;Kartverket;Gyldig;29.11.2017;1;Hamarøy – Hábmer;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1849
1850;1850;Kartverket;Gyldig;29.11.2017;1;Divtasvuodna – Tysfjord;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1850
1851;1851;Kartverket;Gyldig;29.11.2017;1;Lødingen;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1851
1852;1852;Kartverket;Gyldig;29.11.2017;1;Tjeldsund;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1852
1853;1853;Kartverket;Gyldig;29.11.2017;1;Evenes;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1853
1854;1854;Kartverket;Gyldig;29.11.2017;1;Ballangen;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1854
1856;1856;Kartverket;Gyldig;29.11.2017;1;Røst;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1856
1857;1857;Kartverket;Gyldig;29.11.2017;1;Værøy;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1857
1859;1859;Kartverket;Gyldig;29.11.2017;1;Flakstad;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1859
1860;1860;Kartverket;Gyldig;29.11.2017;1;Vestvågøy;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1860
1865;1865;Kartverket;Gyldig;29.11.2017;1;Vågan;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1865
1866;1866;Kartverket;Gyldig;29.11.2017;1;Hadsel;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1866
1867;1867;Kartverket;Gyldig;29.11.2017;1;Bø i Nordland ;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1867
1868;1868;Kartverket;Gyldig;29.11.2017;1;Øksnes;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1868
1870;1870;Kartverket;Gyldig;29.11.2017;1;Sortland;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1870
1871;1871;Kartverket;Gyldig;29.11.2017;1;Andøy;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1871
1874;1874;Kartverket;Gyldig;29.11.2017;1;Moskenes;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1874
1901;1901;Kartverket;Utgått;29.11.2017;1;Harstad;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1901
1902;1902;Kartverket;Gyldig;29.11.2017;1;Tromsø;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1902
1903;1903;Kartverket;Gyldig;29.11.2017;1;Harstad;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1903
1911;1911;Kartverket;Gyldig;29.11.2017;1;Kvæfjord;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1911
1913;1913;Kartverket;Gyldig;29.11.2017;1;Skånland;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1913
1915;1915;Kartverket;Utgått;29.11.2017;1;Bjarkøy;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1915
1917;1917;Kartverket;Gyldig;29.11.2017;1;Ibestad;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1917
1919;1919;Kartverket;Gyldig;29.11.2017;1;Gratangen;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1919
1920;1920;Kartverket;Gyldig;29.11.2017;1;Loabák – Lavangen;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1920
1922;1922;Kartverket;Gyldig;29.11.2017;1;Bardu;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1922
1923;1923;Kartverket;Gyldig;29.11.2017;1;Salangen;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1923
1924;1924;Kartverket;Gyldig;29.11.2017;1;Målselv;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1924
1925;1925;Kartverket;Gyldig;29.11.2017;1;Sørreisa;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1925
1926;1926;Kartverket;Gyldig;29.11.2017;1;Dyrøy;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1926
1927;1927;Kartverket;Gyldig;29.11.2017;1;Tranøy;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1927
1928;1928;Kartverket;Gyldig;29.11.2017;1;Torsken;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1928
1929;1929;Kartverket;Gyldig;29.11.2017;1;Berg;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1929
1931;1931;Kartverket;Gyldig;29.11.2017;1;Lenvik;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1931
1933;1933;Kartverket;Gyldig;29.11.2017;1;Balsfjord;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1933
1936;1936;Kartverket;Gyldig;29.11.2017;1;Karlsøy;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1936
1938;1938;Kartverket;Gyldig;29.11.2017;1;Lyngen;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1938
1939;1939;Kartverket;Gyldig;29.11.2017;1;Storfjord – Omasvuotna – Omasvuono;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1939
1940;1940;Kartverket;Gyldig;29.11.2017;1;Gáivuotna – Kåfjord – Kaivuono;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1940
1941;1941;Kartverket;Gyldig;29.11.2017;1;Skjervøy;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1941
1942;1942;Kartverket;Gyldig;29.11.2017;1;Nordreisa;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1942
1943;1943;Kartverket;Gyldig;29.11.2017;1;Kvænangen;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/1943
2001;2001;Kartverket;Utgått;29.11.2017;1;Hammerfest;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2001
2002;2002;Kartverket;Gyldig;29.11.2017;1;Vardø;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2002
2003;2003;Kartverket;Gyldig;29.11.2017;1;Vadsø;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2003
2004;2004;Kartverket;Gyldig;29.11.2017;1;Hammerfest;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2004
2011;2011;Kartverket;Gyldig;29.11.2017;1;Guovdageaidnu – Kautokeino;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2011
2012;2012;Kartverket;Gyldig;29.11.2017;1;Alta;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2012
2014;2014;Kartverket;Gyldig;29.11.2017;1;Loppa;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2014
2015;2015;Kartverket;Gyldig;29.11.2017;1;Hasvik;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2015
2016;2016;Kartverket;Utgått;29.11.2017;1;Sørøysund;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2016
2017;2017;Kartverket;Gyldig;29.11.2017;1;Kvalsund;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2017
2018;2018;Kartverket;Gyldig;29.11.2017;1;Måsøy;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2018
2019;2019;Kartverket;Gyldig;29.11.2017;1;Nordkapp;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2019
2020;2020;Kartverket;Gyldig;29.11.2017;1;Porsanger – Porsáŋgu – Porsanki;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2020
2021;2021;Kartverket;Gyldig;29.11.2017;1;Kárášjohka – Karasjok ;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2021
2022;2022;Kartverket;Gyldig;29.11.2017;1;Lebesby;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2022
2023;2023;Kartverket;Gyldig;29.11.2017;1;Gamvik;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2023
2024;2024;Kartverket;Gyldig;29.11.2017;1;Berlevåg;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2024
2025;2025;Kartverket;Gyldig;29.11.2017;1;Deatnu – Tana;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2025
2027;2027;Kartverket;Gyldig;29.11.2017;1;Unjárga – Nesseby;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2027
2028;2028;Kartverket;Gyldig;29.11.2017;1;Båtsfjord;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2028
2030;2030;Kartverket;Gyldig;29.11.2017;1;Sør-Varanger;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/2030
5001;5001;Kartverket;Gyldig;29.11.2017;1;Trondheim ;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5001
5004;5004;Kartverket;Gyldig;29.11.2017;1;Steinkjer;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5004
5005;5005;Kartverket;Gyldig;29.11.2017;1;Namsos;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5005
5011;5011;Kartverket;Gyldig;29.11.2017;1;Hemne;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5011
5012;5012;Kartverket;Gyldig;29.11.2017;1;Snillfjord;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5012
5013;5013;Kartverket;Gyldig;29.11.2017;1;Hitra;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5013
5014;5014;Kartverket;Gyldig;29.11.2017;1;Frøya;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5014
5015;5015;Kartverket;Gyldig;29.11.2017;1;Ørland;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5015
5016;5016;Kartverket;Gyldig;29.11.2017;1;Agdenes;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5016
5017;5017;Kartverket;Gyldig;29.11.2017;1;Bjugn;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5017
5018;5018;Kartverket;Gyldig;29.11.2017;1;Åfjord;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5018
5019;5019;Kartverket;Gyldig;29.11.2017;1;Roan;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5019
5020;5020;Kartverket;Gyldig;29.11.2017;1;Osen;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5020
5021;5021;Kartverket;Gyldig;29.11.2017;1;Oppdal;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5021
5022;5022;Kartverket;Gyldig;29.11.2017;1;Rennebu;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5022
5023;5023;Kartverket;Gyldig;29.11.2017;1;Meldal;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5023
5024;5024;Kartverket;Gyldig;29.11.2017;1;Orkdal;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5024
5025;5025;Kartverket;Gyldig;29.11.2017;1;Røros;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5025
5026;5026;Kartverket;Gyldig;29.11.2017;1;Holtålen;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5026
5027;5027;Kartverket;Gyldig;29.11.2017;1;Midtre Gauldal;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5027
5028;5028;Kartverket;Gyldig;29.11.2017;1;Melhus;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5028
5029;5029;Kartverket;Gyldig;29.11.2017;1;Skaun;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5029
5030;5030;Kartverket;Gyldig;29.11.2017;1;Klæbu;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5030
5031;5031;Kartverket;Gyldig;29.11.2017;1;Malvik;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5031
5032;5032;Kartverket;Gyldig;29.11.2017;1;Selbu;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5032
5033;5033;Kartverket;Gyldig;29.11.2017;1;Tydal;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5033
5034;5034;Kartverket;Gyldig;29.11.2017;1;Meråker;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5034
5035;5035;Kartverket;Gyldig;29.11.2017;1;Stjørdal;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5035
5036;5036;Kartverket;Gyldig;29.11.2017;1;Frosta;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5036
5037;5037;Kartverket;Gyldig;29.11.2017;1;Levanger;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5037
5038;5038;Kartverket;Gyldig;29.11.2017;1;Verdal;01.01.2018 00:00:00;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5038
5039;5039;Kartverket;Gyldig;29.11.2017;1;Verran;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5039
5040;5040;Kartverket;Gyldig;29.11.2017;1;Namdalseid;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5040
5041;5041;Kartverket;Gyldig;29.11.2017;1;Snåase – Snåsa;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5041
5042;5042;Kartverket;Gyldig;29.11.2017;1;Lierne;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5042
5043;5043;Kartverket;Gyldig;29.11.2017;1;Raarvikhe – Røyrvik;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5043
5044;5044;Kartverket;Gyldig;29.11.2017;1;Namsskogan;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5044
5045;5045;Kartverket;Gyldig;29.11.2017;1;Grong;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5045
5046;5046;Kartverket;Gyldig;29.11.2017;1;Høylandet;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5046
5047;5047;Kartverket;Gyldig;29.11.2017;1;Overhalla;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5047
5048;5048;Kartverket;Gyldig;29.11.2017;1;Fosnes;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5048
5049;5049;Kartverket;Gyldig;29.11.2017;1;Flatanger;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5049
5050;5050;Kartverket;Gyldig;29.11.2017;1;Vikna;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5050
5051;5051;Kartverket;Gyldig;29.11.2017;1;Nærøy;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5051
5052;5052;Kartverket;Gyldig;29.11.2017;1;Leka;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5052
5053;5053;Kartverket;Gyldig;29.11.2017;1;Inderøy;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5053
5054;5054;Kartverket;Gyldig;29.11.2017;1;Indre Fosen;;;https://register.geonorge.no/subregister/sosi-kodelister/kartverket/kommunenummer-alle/kartverket/5054
